order_id,customer_id,order_date,delivery_status,order_total,payment_method
5879390688,77869660,9/7/2023 19:36,Slightly Delayed,96.09,Wallet
1197715978,625395,11/12/2023 7:20,On Time,3388.47,Card
7790696031,34580200,5/12/2023 16:58,On Time,2174.92,Wallet
2189360099,68714053,8/19/2023 5:59,On Time,2231.91,Wallet
3542041943,55007963,9/6/2024 1:07,On Time,209.59,Wallet
9202469009,37362180,11/13/2023 1:11,On Time,1574.8,UPI
3985829990,81808190,7/19/2024 0:58,Slightly Delayed,4495.35,Wallet
4341872315,71755645,11/3/2023 13:00,On Time,3494.41,Wallet
4748123248,24144240,8/1/2023 10:02,On Time,476.96,UPI
99905061,47590944,11/16/2023 20:08,Slightly Delayed,2948.85,Card
9118004489,37288781,2/2/2024 14:35,On Time,2685.25,Cash
1696936610,25795941,9/13/2023 23:26,On Time,1983.84,Wallet
155669553,88779806,4/6/2023 14:25,On Time,2239.85,UPI
2885541999,40275138,9/13/2023 22:13,On Time,87.3,Cash
2846340681,77085443,6/8/2023 6:18,On Time,2923.65,Cash
963715332,21948041,7/18/2024 22:25,Slightly Delayed,4740.41,UPI
2807634451,84986716,3/15/2024 0:16,On Time,3196.92,Wallet
3046341241,82286725,10/3/2023 17:13,On Time,3155.44,Wallet
485687952,8228843,3/26/2023 19:36,Slightly Delayed,1436.02,Wallet
7660904370,30455484,5/9/2024 14:16,Slightly Delayed,695.54,Cash
9753033954,83577942,7/2/2023 1:33,On Time,630.84,Card
9509887699,23448955,1/13/2024 11:09,On Time,1656.08,UPI
1054122071,97557157,11/22/2023 8:36,On Time,1011.38,Card
9135272808,21701991,3/1/2024 23:06,On Time,1454.36,UPI
597447215,39957741,9/4/2024 22:09,On Time,4238.98,UPI
5562099656,3872421,6/12/2024 2:35,On Time,163.03,Card
4122736828,47590944,7/2/2024 12:55,On Time,2205.44,UPI
7238138072,32929817,8/26/2024 5:41,On Time,906.54,Wallet
6244736404,8791577,8/19/2024 9:19,Slightly Delayed,4248.04,UPI
1297341963,70230254,7/28/2024 21:44,On Time,1516.81,Cash
3842442278,89223620,10/27/2024 2:43,On Time,4144.84,Card
9576684860,9347990,4/28/2023 20:05,Slightly Delayed,1365.7,Card
1592757566,78903046,7/17/2024 15:09,Significantly Delayed,4787.67,Wallet
5060677329,68219091,3/29/2024 8:13,Slightly Delayed,903.53,UPI
2241930006,66943324,11/5/2023 3:05,Significantly Delayed,2211.21,UPI
3246505078,45481936,8/15/2024 20:41,Significantly Delayed,702.71,Wallet
5870152806,376144,3/23/2024 3:57,On Time,171.2,Cash
8919999754,8395610,12/7/2023 13:24,On Time,2554.62,UPI
1080338783,1601161,7/21/2023 21:48,On Time,2039.04,Cash
4641905606,40667183,9/18/2024 4:06,On Time,3587.82,Cash
9456413999,32019725,8/26/2023 23:31,On Time,2572.64,Card
4764056827,8025622,7/19/2024 20:09,Slightly Delayed,3063.23,UPI
5168057633,45477575,7/11/2024 1:35,On Time,4188.15,UPI
1442559656,85074810,5/10/2023 7:54,Significantly Delayed,2573.97,Cash
6590257283,2058037,10/2/2023 9:29,On Time,4030.26,Cash
3429671763,21481338,3/26/2024 20:11,Significantly Delayed,1168.51,UPI
4750086089,97259564,8/16/2023 20:03,Slightly Delayed,1896.06,Card
3204128006,62323608,11/22/2023 13:26,Slightly Delayed,4361.59,Wallet
3171917027,55936462,3/31/2024 8:18,On Time,1179.35,UPI
8814047085,68475914,4/10/2023 10:34,On Time,972.69,UPI
1889723479,5754255,6/24/2024 7:55,On Time,395.61,Cash
942025494,62679120,3/2/2024 22:50,Slightly Delayed,4479.65,UPI
4104444500,57526322,10/13/2024 2:34,On Time,296.94,Card
7562260313,13871547,3/23/2024 2:19,On Time,1246.62,Card
7140244766,86067293,8/6/2023 14:21,On Time,310.87,UPI
7967974077,45066676,7/6/2024 6:00,Slightly Delayed,3382.93,Wallet
7456822422,81822935,12/8/2023 16:49,Slightly Delayed,604.1,Cash
4813468096,34668988,2/10/2024 4:00,On Time,650.2,Card
8618576020,15484407,1/18/2024 14:45,On Time,1633.69,Card
3727646442,12077371,7/21/2023 16:05,On Time,1105.54,Wallet
9208156337,39959491,9/23/2024 10:09,On Time,1685.01,UPI
8328118787,14839726,5/14/2023 22:03,On Time,3997.84,Card
580528836,91550885,10/20/2023 10:17,Significantly Delayed,1485,UPI
3350662630,60620291,7/3/2023 22:08,On Time,1279.7,Card
6716381725,19682060,5/5/2023 11:01,Slightly Delayed,3647.45,Card
2249567137,20298398,4/6/2024 10:05,On Time,3407.26,Card
7484465509,73393269,9/27/2024 19:15,On Time,1060.95,Card
2577208156,86995126,10/8/2024 7:09,Slightly Delayed,1948.9,UPI
3321905621,37759707,10/19/2024 19:54,On Time,3909.99,Wallet
6686839282,71615827,7/24/2023 9:30,Slightly Delayed,2657.17,UPI
5095558661,70220141,5/6/2023 13:12,On Time,109.03,Cash
112658009,35144658,7/11/2023 17:41,On Time,3834.36,Cash
1343610513,18113428,7/17/2023 13:42,Slightly Delayed,638.38,UPI
7190610535,59094034,3/22/2024 7:19,On Time,2414.68,UPI
5069426001,31940833,1/13/2024 1:45,On Time,3099.29,UPI
5655369002,19091057,8/25/2023 10:12,On Time,114.52,Cash
5761530160,84824280,2/23/2024 18:32,Slightly Delayed,876.11,Cash
4772519706,17106161,3/28/2023 8:47,On Time,2184.02,Cash
8209051735,69416782,2/13/2024 22:25,On Time,1887.19,Card
4870391666,80935110,3/23/2024 20:30,On Time,738.74,Card
7777975083,92098757,6/24/2024 17:49,Significantly Delayed,4419.96,UPI
8713948756,65514005,11/16/2023 0:05,Significantly Delayed,383.2,Cash
6191050157,90021871,5/11/2023 20:36,On Time,1893.34,Cash
4060449266,1771249,3/9/2024 0:27,On Time,2399.6,Card
5657605506,63402854,5/30/2024 20:18,On Time,697.88,Wallet
8851743592,70608515,2/13/2024 12:03,On Time,2618.87,Card
4689717606,91791128,7/5/2023 7:24,On Time,2392.67,Card
2860246948,8791577,9/25/2024 22:16,Significantly Delayed,1613.57,Wallet
2875550803,40387944,2/28/2024 14:00,On Time,1776.32,UPI
5340575011,77015367,9/28/2023 19:00,On Time,2307.65,Wallet
7717156533,18791381,4/4/2023 5:01,On Time,3043.92,Cash
8297255359,56764791,6/26/2023 16:35,On Time,2172.56,Card
7873234939,31923338,9/10/2024 22:33,Slightly Delayed,816.38,Wallet
3668515922,22321208,8/23/2023 14:13,Slightly Delayed,4229.93,UPI
8356690330,88324928,7/15/2023 18:05,On Time,3316.63,Card
3508620293,40277444,8/3/2023 20:45,On Time,4855.95,Cash
9998297778,7728406,9/22/2023 17:07,On Time,2833.2,Card
3898421710,78750264,8/31/2023 6:53,Slightly Delayed,461.74,Cash
3960980694,52417972,6/21/2024 22:46,Slightly Delayed,369.28,Cash
5008395294,1108176,12/22/2023 9:09,Significantly Delayed,845.68,Cash
3722869004,66140659,7/20/2023 5:40,On Time,3268.53,UPI
8391555591,14006996,8/25/2023 7:00,Significantly Delayed,3933.27,Cash
8063730776,95912198,9/21/2024 20:01,On Time,2925.94,UPI
9052752169,62510499,1/11/2024 1:46,On Time,1083.52,UPI
7471416647,75566105,3/29/2023 15:39,Slightly Delayed,2163.7,Wallet
848332407,376144,4/22/2024 8:52,On Time,1700.08,Card
4062701987,8383197,12/18/2023 4:18,On Time,979.99,UPI
8723912832,94552818,1/19/2024 9:40,On Time,361.98,Cash
9099298435,2233446,2/22/2024 10:18,On Time,1327.61,UPI
5645691241,3786105,12/10/2023 7:21,Slightly Delayed,2970,Cash
8258019846,61024977,1/24/2024 17:43,On Time,1705.98,UPI
2732162016,99361865,5/27/2023 9:57,On Time,2111.24,Wallet
1561902412,91448742,6/8/2023 19:42,On Time,3412.02,UPI
8979476889,49970560,6/6/2023 22:26,On Time,169.88,Cash
8373953053,46515922,10/25/2024 21:54,Slightly Delayed,3639.83,Wallet
7021309133,59353207,8/6/2024 13:41,Slightly Delayed,468.88,UPI
3447085029,188838,4/25/2023 4:28,On Time,4065.16,Cash
9284767341,82160592,3/4/2024 14:28,On Time,940.44,Wallet
9770431940,86715467,6/6/2024 23:04,On Time,3392.19,Card
9650124390,46717997,4/24/2024 15:27,On Time,4409.61,Card
9826894858,67386193,6/21/2024 12:59,On Time,1788.3,UPI
4466839873,8361353,12/9/2023 7:05,On Time,2840.84,Cash
4331471900,59094034,7/20/2024 8:44,Slightly Delayed,2476.97,Card
5777824005,73428596,3/22/2023 23:08,On Time,4469.56,Card
8795242622,90246977,3/26/2023 4:13,On Time,2861.87,Card
8561878376,12272282,1/29/2024 7:22,On Time,2729.1,UPI
2113243643,66269844,12/17/2023 10:59,On Time,568.74,UPI
8497820340,90586029,11/16/2023 18:11,On Time,5163.37,UPI
3167184563,43860025,9/7/2023 17:16,On Time,3939.74,UPI
9997121955,46623192,4/21/2024 0:03,On Time,1756.4,UPI
2954397481,93318833,1/31/2024 10:54,On Time,1120.6,Wallet
8125884987,31718565,5/3/2024 1:00,On Time,2008.1,Wallet
3765873352,48418662,10/16/2024 15:56,On Time,1976.63,UPI
7733310993,10562528,3/31/2023 9:44,Slightly Delayed,1253.38,Card
738093341,30823988,3/17/2024 6:44,Significantly Delayed,686.4,UPI
1837574319,24821281,6/19/2024 6:16,Significantly Delayed,959.01,UPI
2468420564,92027021,6/30/2023 16:02,Significantly Delayed,5123.33,UPI
5368005763,84824280,7/30/2024 5:38,On Time,1330.83,Cash
3823949592,1683786,4/13/2023 23:05,On Time,2722.55,Wallet
6298008063,24104630,7/19/2023 5:59,Slightly Delayed,2461.13,UPI
2499190829,17159117,10/31/2023 10:45,On Time,1851.53,UPI
491116137,71615827,1/19/2024 8:13,Slightly Delayed,346.87,Cash
2206269404,96009692,5/16/2024 23:30,On Time,2748.16,Wallet
1330806043,29415527,4/3/2024 10:18,Slightly Delayed,905.27,Wallet
6770858376,39957741,1/11/2024 4:57,Significantly Delayed,686.29,Wallet
4466716432,29689766,6/9/2023 17:52,On Time,2020.61,Cash
8292554686,80833965,3/27/2024 15:19,Slightly Delayed,3194.62,Cash
4204069161,31576845,8/16/2023 17:40,On Time,4044.58,Wallet
2163079658,74833221,12/28/2023 16:36,On Time,2926.98,Wallet
6971561757,64940409,12/15/2023 19:00,Significantly Delayed,1726.02,UPI
7965253060,95912198,2/13/2024 10:06,Slightly Delayed,217.4,Wallet
8939040193,59141605,9/17/2024 13:06,Slightly Delayed,321.94,UPI
8322028211,54952806,11/4/2023 17:02,On Time,2567.25,UPI
6865922682,14255231,6/16/2024 13:41,On Time,3433.8,Card
5912729079,90919603,8/10/2024 1:18,Slightly Delayed,2270.57,Cash
8764776130,32054313,12/14/2023 13:17,On Time,1622.5,Wallet
7769965629,65815155,4/21/2023 16:44,On Time,2756.21,UPI
2166463032,98930670,10/30/2023 21:27,On Time,1214.68,Card
7035343259,63310076,7/11/2024 8:27,On Time,2574.49,UPI
8914775994,68985290,2/13/2024 23:37,On Time,1300.04,UPI
7565647347,15808945,10/24/2024 1:21,On Time,3503.52,UPI
6172215120,87823209,6/3/2024 7:32,On Time,4452.81,Card
4043585691,61121421,2/21/2024 22:37,Slightly Delayed,942.24,UPI
3735186180,98709982,3/16/2024 15:31,On Time,2834.2,UPI
5281459433,85519349,10/10/2024 6:40,Slightly Delayed,2527.71,Card
424087401,90753712,4/19/2024 10:40,On Time,96.09,Cash
884327245,24337950,9/25/2023 0:18,Slightly Delayed,2116.49,UPI
6318008970,30265929,5/11/2024 19:09,On Time,1887.26,UPI
3792751421,2414265,8/11/2024 20:09,On Time,2090,UPI
5471255539,15391556,5/31/2023 10:11,On Time,1199.03,Wallet
9917290378,6245778,1/5/2024 13:00,Significantly Delayed,789.13,Cash
208989475,94713625,3/16/2023 11:38,On Time,2973.06,Cash
7672827556,70589930,7/1/2023 1:43,On Time,2259.19,Wallet
3792912325,39153585,6/3/2024 19:56,On Time,2026.4,Wallet
2478533601,9097480,11/1/2024 14:24,Slightly Delayed,2241.03,Card
2255745327,58974323,5/1/2023 3:18,On Time,4140.09,Cash
8612261848,46208150,6/18/2024 20:01,On Time,1495.6,Wallet
6949810049,87463923,9/25/2023 13:16,On Time,1778.56,UPI
2399456941,47625855,10/16/2024 6:51,Slightly Delayed,2306.69,Card
6292969164,45477575,7/9/2024 7:11,Slightly Delayed,822.63,Wallet
2929485756,30979436,10/13/2024 0:37,Significantly Delayed,946.86,UPI
8757869416,85518832,5/3/2024 3:46,On Time,3314.13,Cash
2653966619,52428250,7/12/2024 17:07,On Time,3588.19,Card
336103625,28663279,5/16/2024 19:07,On Time,3997.03,UPI
3727289407,10225164,6/17/2024 12:19,On Time,616.45,Wallet
701250513,10240052,9/3/2024 18:54,On Time,2490.5,Wallet
101816977,26903313,2/20/2024 6:23,On Time,3486.1,Wallet
7838223552,85854265,12/7/2023 13:30,On Time,1597.81,UPI
4123140013,80759416,11/3/2024 1:29,On Time,3299.24,UPI
9821008306,49433260,4/5/2023 15:32,On Time,2532.31,Wallet
5414882934,44223796,12/28/2023 21:01,On Time,3284.27,Wallet
9257313140,24337950,6/16/2024 14:09,Significantly Delayed,726.41,Wallet
3857021231,91973128,9/28/2023 19:55,On Time,3536.94,Wallet
1606381345,31940833,3/22/2023 12:45,On Time,3635.31,Cash
239830094,99627097,8/17/2023 9:02,On Time,416.65,Cash
580582858,59398136,9/11/2023 17:42,On Time,2313.35,UPI
4191340899,90649019,5/26/2023 1:31,On Time,3432.55,Card
1013630716,85763665,5/19/2024 6:25,Significantly Delayed,1090.39,Cash
8220017366,91550885,5/28/2023 8:30,Significantly Delayed,1908.33,Cash
4353485612,77007315,8/31/2024 13:06,Slightly Delayed,1938.72,Card
8682172393,97141762,10/15/2024 2:26,On Time,1178.54,UPI
4085089017,50899600,6/11/2024 22:29,Slightly Delayed,2626.4,Cash
1287686307,79076101,1/18/2024 17:59,Significantly Delayed,4331.6,Cash
4425450216,40192266,6/11/2023 17:35,On Time,3481.37,UPI
7799346570,37947202,10/3/2023 23:56,On Time,1793.58,Cash
5917975686,37054866,6/4/2024 21:07,On Time,4269.53,UPI
9588500388,84448310,7/5/2024 10:03,Slightly Delayed,3251.31,Cash
3963207709,99893898,1/4/2024 20:24,Significantly Delayed,972.69,Cash
2217466286,9278983,4/8/2023 13:12,Significantly Delayed,1217.33,Wallet
7130088913,86444757,6/29/2023 14:19,On Time,3069.34,Card
9064682961,17597449,7/4/2024 13:14,On Time,3580.75,Cash
6060156146,92404798,5/25/2023 18:55,Slightly Delayed,2318.9,UPI
3106610673,74762653,6/10/2024 17:56,Slightly Delayed,3473.22,Cash
442408751,56780331,10/19/2023 17:31,On Time,3090.37,Wallet
353571238,60561655,1/1/2024 15:51,On Time,1897.21,Wallet
4670530333,42723554,5/30/2024 17:53,On Time,354.91,Wallet
4961370923,61020,2/4/2024 16:10,On Time,2560.3,Card
8946821991,31582950,4/29/2024 11:58,On Time,888.04,Cash
5720622852,66130660,4/16/2023 14:43,On Time,874.78,Cash
7305353953,42012717,1/4/2024 8:02,Significantly Delayed,2119.6,Cash
1402723627,85006599,5/16/2024 4:45,Slightly Delayed,2859.77,Wallet
9820620357,243838,12/5/2023 10:13,On Time,508,Card
1930286155,51034600,9/2/2024 20:09,Slightly Delayed,1176.51,Cash
6759029950,83577942,12/3/2023 12:46,On Time,2592.56,UPI
9032188284,59427862,8/24/2023 19:32,Slightly Delayed,1036.64,Wallet
9490161602,28663279,4/26/2023 12:02,On Time,3143.9,UPI
8565257085,33034249,9/24/2023 20:51,On Time,3634.1,Card
4884845960,34156884,9/5/2023 12:52,On Time,1478.33,Cash
6181604084,4200802,10/22/2023 4:07,On Time,858.57,UPI
2718508408,20360447,8/4/2023 3:52,Slightly Delayed,4588.23,UPI
8354866000,80696046,2/15/2024 18:21,Slightly Delayed,2962.96,Wallet
8025728977,26912171,8/15/2024 15:53,On Time,2971.34,Card
6531356394,85561151,5/9/2023 14:33,On Time,3830.42,Card
5489184758,49529811,3/15/2024 15:16,On Time,4046.84,Card
1377599881,48481702,8/17/2024 10:02,On Time,3323.75,Card
227162938,28111842,4/18/2024 7:07,On Time,3716.9,Cash
3449083612,91382237,11/10/2023 12:36,Slightly Delayed,2046.71,Card
5662514948,30455484,5/20/2023 2:56,On Time,2918.62,Card
2034571482,86167288,2/20/2024 20:09,Slightly Delayed,1422.49,Card
348782569,72415263,9/23/2023 8:26,Slightly Delayed,3781.09,Wallet
8697396531,21282544,10/23/2023 18:35,On Time,1573.66,Wallet
3538455450,77345018,9/5/2024 21:10,On Time,2447.04,UPI
7513290139,26285589,5/21/2023 18:41,On Time,1758.17,Cash
8320461939,83298567,4/17/2024 4:26,On Time,367.08,Card
8217899522,18465047,10/8/2024 11:33,On Time,3369.67,Wallet
4217056877,2903620,3/26/2024 19:44,Slightly Delayed,1670.56,Cash
3684167813,46563355,9/13/2024 8:19,On Time,1409.35,Cash
5351904164,97411107,8/6/2024 16:09,On Time,2561.94,Cash
2731829604,46615831,2/12/2024 20:15,On Time,4047.69,Card
7162485958,75081265,12/6/2023 18:31,On Time,1996.41,Card
4830502113,89867195,1/26/2024 14:46,On Time,3494.42,Cash
9797013595,80571942,5/15/2024 23:55,Slightly Delayed,418.44,Wallet
9487843345,23794330,6/11/2024 6:16,On Time,1311.48,Cash
2148242015,39093069,4/30/2023 23:48,Significantly Delayed,3239.66,UPI
7465258008,51503088,10/25/2023 21:17,Slightly Delayed,2017.35,UPI
8875274470,57102800,4/20/2024 16:25,Significantly Delayed,818.16,Card
7049717910,44410149,5/11/2024 5:44,On Time,3737.72,Card
4829897426,25587553,6/5/2023 0:50,On Time,1546.87,Cash
3532186218,24456825,8/8/2023 13:57,On Time,3201.86,Cash
6897674900,79592021,5/13/2024 12:53,On Time,3980.78,UPI
163895717,61982521,11/2/2023 4:41,On Time,2751.59,UPI
9857592403,84275450,10/24/2023 11:31,On Time,4315.44,Wallet
2521197661,13251137,2/20/2024 0:32,Significantly Delayed,2777.53,Card
488314125,5716817,4/5/2023 18:11,Slightly Delayed,2359.91,UPI
5073549838,75082508,4/28/2024 8:04,On Time,1872.31,Wallet
6399568661,82594354,12/17/2023 21:03,On Time,4593.22,UPI
3672658084,48228547,5/10/2024 13:53,On Time,895.36,UPI
8273236145,85763665,9/2/2024 15:50,On Time,1626.93,Card
3411233779,79991320,4/13/2024 23:12,On Time,1018.02,Cash
8024667539,31622158,7/22/2024 5:53,Slightly Delayed,1682.78,Cash
6112199794,77086539,9/21/2024 20:45,Slightly Delayed,3227.41,Wallet
9484473160,21456226,4/25/2023 21:30,Slightly Delayed,1966.28,Card
9729709418,45323391,3/30/2023 5:26,On Time,2729.56,Cash
7900224799,68692574,7/3/2024 4:57,Slightly Delayed,4099.05,Cash
1821414490,75632045,10/21/2024 7:33,On Time,3493.06,Card
5813507399,76019750,4/15/2024 9:01,On Time,4495.56,UPI
3928003125,53636086,12/7/2023 13:30,Slightly Delayed,1809.81,Wallet
5271866987,10562528,8/27/2024 1:26,On Time,947.95,Card
9794537731,85869195,5/27/2023 12:57,On Time,3740.13,Cash
4852718488,71902700,4/29/2024 20:42,On Time,1364.65,UPI
8300546273,13796199,9/5/2023 10:12,On Time,1251.92,Wallet
976104194,6061349,5/7/2024 21:56,Significantly Delayed,3210.73,Card
5373961125,57081917,11/1/2024 3:43,On Time,1187,Card
6056126973,48765625,7/2/2024 22:31,On Time,1172.69,UPI
6352881332,80517784,1/22/2024 23:09,On Time,3222.29,Cash
1643234106,37691544,9/12/2024 3:52,Slightly Delayed,1196.7,Wallet
8697966993,85869195,3/2/2024 5:46,Significantly Delayed,3078.59,Card
2276061263,83701325,10/6/2024 16:59,On Time,837.78,UPI
4045613782,61763552,8/9/2023 8:21,On Time,2243.07,UPI
2959828441,9987182,3/15/2024 17:59,On Time,4265.84,Card
3514589876,59620534,10/17/2023 21:03,On Time,976.55,UPI
9444081952,72576730,11/27/2023 1:02,On Time,353.53,Card
8183959589,26752630,12/16/2023 14:27,On Time,299.27,Wallet
1712832927,5228136,3/16/2024 2:24,Slightly Delayed,2657.42,UPI
8162867215,25713335,8/24/2024 15:27,On Time,1564.84,UPI
4160230443,87889031,4/15/2024 3:56,On Time,367.08,Card
9787535949,57340963,4/2/2023 13:59,Slightly Delayed,1488.91,UPI
3423995261,75928073,5/6/2023 21:35,On Time,1047.55,Wallet
1523343168,80862136,7/21/2024 18:56,On Time,582.87,UPI
1948066291,61320989,10/2/2024 21:52,On Time,225.21,Cash
2021361582,99695529,5/20/2024 13:29,Significantly Delayed,3475.69,Cash
7491420331,27504517,5/22/2024 3:16,Slightly Delayed,1567.06,Wallet
994840771,85088479,10/15/2023 22:56,Slightly Delayed,1819.74,Wallet
6277344634,11202130,7/23/2024 19:18,Significantly Delayed,3940.47,UPI
4092653338,13604883,4/24/2024 14:11,On Time,2455.06,UPI
7213712604,49433260,11/17/2023 7:02,On Time,780,Cash
7326709115,22800586,11/26/2023 0:36,Slightly Delayed,783.96,Card
9419789569,8733344,7/17/2024 10:35,On Time,3361.63,Wallet
5388191488,74735607,3/31/2024 3:47,Slightly Delayed,4238.13,Card
9065873433,32635818,10/23/2023 19:10,Slightly Delayed,2534.9,Cash
4627342297,88843865,8/28/2023 10:50,On Time,2033.74,UPI
4286971111,469006,5/27/2024 3:23,On Time,1480.41,Cash
645282074,13265605,5/25/2023 23:45,On Time,3337.4,Wallet
7260939789,39999278,10/28/2023 13:37,On Time,5770.21,UPI
1716322448,95873651,9/6/2023 16:10,On Time,3162.99,Cash
4293959647,820740,10/3/2023 21:16,On Time,878.07,UPI
3331935300,29095552,6/15/2023 21:38,On Time,482.06,Wallet
1775389576,15830066,3/10/2024 6:34,On Time,941.19,Wallet
8194774262,46836361,10/6/2024 6:32,Slightly Delayed,2879.54,Cash
3615279775,61618079,11/1/2023 18:30,On Time,2596.72,Wallet
11467999,78267238,4/23/2023 18:37,Slightly Delayed,3051.19,UPI
3971267196,8536503,1/14/2024 2:35,On Time,946.86,Card
1584863963,61877649,7/21/2024 18:13,Significantly Delayed,1176.5,UPI
1557893814,75244116,4/2/2024 12:45,On Time,3950.09,Wallet
8172695964,45323391,7/7/2024 9:17,On Time,1506.27,Card
7462800868,93127511,10/19/2023 17:27,Significantly Delayed,382.29,Wallet
5438961669,37245065,9/10/2024 5:20,Significantly Delayed,354.91,UPI
4904849001,93563435,11/30/2023 5:46,On Time,5062.63,Wallet
4816980820,52613657,3/27/2023 20:30,Significantly Delayed,4876.13,Card
9004078716,55552600,8/21/2023 8:46,On Time,2140.11,Card
8350353728,25585013,1/25/2024 8:02,On Time,2516.08,Cash
1204084245,1342184,9/26/2023 1:28,Significantly Delayed,2833.97,Card
4142209897,44557943,9/7/2023 20:00,On Time,1361.67,Card
125551624,14693393,8/12/2024 21:32,On Time,4082.47,Card
9970545044,22931642,8/8/2023 22:18,On Time,5453.47,Cash
7976032064,72946405,5/3/2024 15:57,On Time,1575.92,Wallet
8691567542,41640262,6/27/2024 8:52,On Time,1173.69,Wallet
3592747590,12755730,4/24/2024 12:09,Significantly Delayed,4217.22,UPI
7495753437,4758426,6/2/2023 0:26,On Time,3776.78,Card
3965847120,80761521,5/5/2023 14:56,On Time,459.78,Wallet
9365984533,89704218,6/25/2024 19:46,On Time,2082.97,Card
2948242102,13189939,10/12/2023 14:54,On Time,2132.75,Wallet
6161193691,55693909,5/30/2023 13:36,On Time,1541.92,Cash
5964122835,14006996,3/29/2024 18:12,On Time,2305.04,UPI
8879377902,61320989,3/9/2024 6:13,On Time,3034.16,Card
8158068874,64403005,7/25/2024 20:24,Slightly Delayed,3112.28,Wallet
7039570964,68941950,4/13/2024 3:10,Slightly Delayed,3196.98,Cash
5482913265,88324928,8/8/2024 15:18,Slightly Delayed,2486.56,Wallet
1018255782,2219590,9/8/2024 6:11,Significantly Delayed,2456.07,Card
8441505853,48409448,11/10/2023 8:12,On Time,3876.18,UPI
3850018395,57674875,6/9/2023 20:31,Slightly Delayed,1228.6,Wallet
4884197611,28173165,4/19/2023 19:07,Significantly Delayed,2037.05,Wallet
5321849748,84468124,3/1/2024 0:19,On Time,1745.29,Cash
9808738347,7728406,3/28/2024 23:36,On Time,2800.78,Wallet
8727249149,35826539,6/27/2023 0:24,On Time,4510.56,UPI
2772154780,50899600,7/18/2024 14:39,On Time,370.81,Card
9128056381,98691989,6/10/2024 7:16,On Time,475.78,Wallet
4461463308,81352781,6/16/2023 8:01,On Time,2638.38,Card
5636483988,34095555,1/29/2024 17:42,On Time,4151.57,UPI
1532065529,75464725,12/7/2023 6:28,On Time,2175.43,UPI
9933994647,83304571,2/27/2024 6:30,On Time,852.02,Cash
4823026749,34835738,8/8/2024 15:42,On Time,3211.3,Card
7453442245,77869660,9/8/2024 6:29,On Time,4894.89,UPI
6519941559,29902416,5/10/2024 19:43,On Time,545.49,Cash
3798769654,75913572,9/28/2024 12:27,On Time,371.29,Cash
5034289521,21201299,5/15/2024 13:00,On Time,1415.21,UPI
6971088688,11389698,7/18/2023 10:53,Slightly Delayed,2593.22,Card
5650184107,19771128,6/21/2023 8:14,On Time,3041.96,UPI
5770410311,20956158,12/31/2023 10:23,On Time,4814.59,Cash
274530126,35278126,4/8/2023 21:52,Significantly Delayed,1841.66,Cash
4819831152,66886852,9/22/2024 19:35,On Time,1757.75,Cash
6977688323,56780331,6/7/2023 22:05,On Time,3343.61,Card
2035952734,63360864,4/17/2023 19:19,On Time,1906.85,UPI
3665334102,51476157,11/4/2024 1:16,Slightly Delayed,5578.4,Wallet
1862413314,48150243,5/31/2024 16:08,On Time,1446.53,Card
4466643926,82989313,4/8/2024 20:33,On Time,781.08,Cash
4470717835,76008165,7/8/2023 0:21,On Time,1474.48,Wallet
3018086191,76359458,2/7/2024 15:51,On Time,1775.03,Card
2447983559,99772709,10/3/2024 20:46,Significantly Delayed,1031.06,Cash
5116322704,63360864,6/20/2024 4:21,On Time,2386.24,UPI
8941550852,54145987,4/20/2024 22:07,On Time,198.15,Card
8026773850,94730288,10/23/2023 19:16,On Time,1378.46,Wallet
2102402075,30317733,7/14/2024 5:30,On Time,1037.5,UPI
989844439,30468930,7/23/2023 11:54,On Time,3217.54,Cash
8426805628,11636968,4/17/2023 22:41,On Time,1620.7,Card
7662188403,35554129,5/9/2023 7:35,Slightly Delayed,2497.79,Wallet
9141654140,77811864,7/14/2023 13:55,On Time,2805.01,Wallet
5696947751,90745023,11/6/2023 3:35,On Time,1431.23,UPI
8953871540,1601161,11/14/2023 16:17,On Time,683.46,UPI
1767778760,67729191,4/14/2023 3:24,On Time,2977.3,Cash
5516201271,73661993,7/10/2024 14:21,On Time,1210.9,Cash
9358248664,75213636,12/19/2023 23:59,On Time,637.6,Cash
1530424665,45700739,4/21/2023 23:29,On Time,3107.41,Cash
7816293360,87669943,7/27/2023 17:54,On Time,4856.23,UPI
1602396548,11063505,9/9/2024 23:44,On Time,2790.67,Card
7938126128,26199489,6/16/2023 8:24,On Time,877.89,Card
271744331,47274329,8/21/2023 4:01,On Time,97.04,UPI
387311360,70221073,8/7/2023 2:54,On Time,1358.19,Wallet
1286123100,45659330,12/30/2023 23:53,On Time,1243.74,UPI
4832392771,10038382,11/2/2023 14:44,On Time,2524.06,Card
4800106448,49970560,12/10/2023 5:17,On Time,3048.99,Card
5500008514,31371112,5/3/2024 18:08,On Time,3605.53,Cash
7879575037,7228206,1/7/2024 12:19,On Time,3446.01,Cash
50845914,54893418,4/9/2023 4:18,On Time,3226.44,Card
9766990467,48358028,6/30/2023 8:18,Slightly Delayed,186.08,Card
4215602937,66499992,10/4/2023 5:29,On Time,1607.2,Wallet
238484255,73869823,4/11/2024 4:03,On Time,4305.06,Cash
3293988248,89986926,9/29/2024 7:44,Significantly Delayed,1519.45,Wallet
